,time,pos-x,pos-y,pos-z,ori-x,ori-y,ori-z,ori-w
0,2018-04-23 20:18:53.870168,0.958060982161,-0.0874092960948,0.0,0.0,0.0,1.04083408559e-17,1.0
0,2018-04-23 20:18:54.072035,0.991968994709,-0.0882465140034,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:18:54.279808,1.02868868229,-0.086886207624,0.0,0.0,0.0,0.00617142130288,0.999980956598
0,2018-04-23 20:18:54.480814,1.05978050018,-0.086886207624,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:18:54.692940,1.09368851272,-0.0860489897154,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:18:54.890032,1.12477796226,-0.085665235609,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:55.091011,1.15302387578,-0.0846188460864,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:55.292207,1.18693963891,-0.084200205243,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:18:55.500794,1.22073146358,-0.0812732896924,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:55.709823,1.25746514384,-0.0803663036248,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:18:55.910499,1.29698832932,-0.0784133903664,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:18:56.110951,1.33366325225,-0.0761471341039,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:56.312526,1.37320753118,-0.0746821887723,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:56.520385,1.41275181011,-0.0732172434406,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:56.721464,1.44945191091,-0.0714038239863,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:18:56.921812,1.48901125888,-0.0704270697597,0.0,0.0,0.0,0.012342607556,0.999923827118
0,2018-04-23 20:18:57.122610,1.5314059628,-0.0699037687055,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:57.330925,1.56530105902,-0.0686481012784,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:57.540461,1.60484533795,-0.0671831559467,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:57.740952,1.64157901821,-0.0662761698791,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:18:57.949667,1.68394788849,-0.0647065855952,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:18:58.151085,1.72629415865,-0.0626141785326,0.0,0.0,0.0,0.0370203015787,0.99931451369
0,2018-04-23 20:18:58.359550,1.76567280434,-0.0587131113982,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:18:58.572940,1.8079900231,-0.0560982003261,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:58.769586,1.84753430203,-0.0546332549945,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:58.970773,1.89272776367,-0.0529590317583,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:18:59.171131,1.93511277935,-0.0519125093726,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:18:59.380005,1.97748164964,-0.0503429250887,0.0,0.0,0.0,0.0308524057082,0.99952395122
0,2018-04-23 20:18:59.592403,2.0198279198,-0.0482505180261,0.0,0.0,0.0,0.0370203015787,0.99931451369
0,2018-04-23 20:18:59.792717,2.05920656548,-0.0443494508917,0.0,0.0,0.0,0.0246833347681,0.999695320077
0,2018-04-23 20:19:00.002765,2.10152378424,-0.0417345398196,0.0,0.0,0.0,0.0185133237187,0.999828613736
0,2018-04-23 20:19:00.202597,2.1438700544,-0.039642132757,0.0,0.0,0.0,0.012342607556,0.999923827118
